y,x
0.4560913004366816,1.1-2.2
0.4976297355526566,1.1-2.2
0.46060543780938296,1.1-2.2
0.209436463965981,1.1-2.2
0.7757046464610382,1.1-2.2
0.7062811517999389,1.1-2.2
0.9501605994708605,1.1-2.2
0.5589947548696739,1.1-2.2
0.25741956570796076,1.1-2.2
0.6355241756610724,1.1-2.2
0.7180135594603757,1.1-2.2
0.7793405448927512,1.1-2.2
0.6912442099227498,1.1-2.2
0.5089004113711821,1.1-2.2
0.2134011425270161,1.1-2.2
0.2043022869264286,1.1-2.2
0.6454586184809821,1.1-2.2
0.4750304399678589,1.1-2.2
0.32110237960143906,1.1-2.2
0.4521439032483887,1.1-2.2
0.9701196050070371,1.1-2.2
0.8266972883571275,1.1-2.2
0.5198250146497196,1.1-2.2
0.33714315528336025,1.1-2.2
0.7803332068482192,1.1-2.2
0.3833362183069257,1.1-2.2
0.3683377909532446,1.1-2.2
0.39995665361998156,1.1-2.2
0.7386045790221836,1.1-2.2
0.2605805035772828,1.1-2.2
0.772894546619426,1.1-2.2
1.0,1.1-2.2
0.3288596866906375,1.1-2.2
0.7892286574632269,1.1-2.2
0.2688704394695056,1.1-2.2
0.19121682020053088,1.1-2.2
0.3756656394272278,1.1-2.2
1.0,1.1-2.2
0.4472287240461853,1.1-2.2
0.22987836031477019,1.1-2.2
0.35845533092518655,1.1-2.2
0.5009341670813074,1.1-2.2
0.3281456975527865,1.1-2.2
0.5984780110457503,1.1-2.2
0.5424207193053712,1.1-2.2
0.34094884711910695,1.1-2.2
0.46728273358328143,1.1-2.2
1.0,1.1-2.2
0.4167423622885064,1.1-2.2
0.18878754366080275,1.1-2.2
1.0,1.1-2.2
0.23601701187713586,1.1-2.2
0.7132847334909409,1.1-2.2
0.5631536597077267,1.1-2.2
0.2730705259989799,1.1-2.2
0.5759058343261955,1.1-2.2
0.12701510347777187,1.1-2.2
0.21498033721561796,1.1-2.2
0.543195241811278,1.1-2.2
0.3358219182129898,1.1-2.2
0.49776003250306744,1.1-2.2
0.4627017309440987,1.1-2.2
0.6094213499086099,1.1-2.2
0.24675574767547412,1.1-2.2
0.6058665223327104,1.1-2.2
0.48971615110878175,1.1-2.2
0.33948479964192657,1.1-2.2
0.5240183066741457,1.1-2.2
0.5383808002487148,1.1-2.2
0.40810513551594496,1.1-2.2
0.508447456309917,1.1-2.2
0.35418025877263926,1.1-2.2
0.23772926123791155,1.1-2.2
0.5904847431573962,1.1-2.2
0.583695064076301,1.1-2.2
0.49514507505791255,1.1-2.2
0.5796368811216265,1.1-2.2
0.8285416692966556,1.1-2.2
1.0,1.1-2.2
0.2829231454154575,1.1-2.2
0.357479425179985,1.1-2.2
0.12794248657498655,1.1-2.2
0.4368576288171417,1.1-2.2
0.3192483152149806,1.1-2.2
0.23528916266710784,1.1-2.2
0.4002667176242123,1.1-2.2
0.4194224939678203,1.1-2.2
0.30082154290891433,1.1-2.2
0.3504914503232904,1.1-2.2
0.32821510857001385,1.1-2.2
0.4116666331952629,1.1-2.2
0.29018965695854165,1.1-2.2
0.22502377320003006,1.1-2.2
0.5873743104726137,1.1-2.2
0.337370840152514,1.1-2.2
0.5849839358526928,1.1-2.2
0.7420200071537213,1.1-2.2
0.43297668752345475,1.1-2.2
0.4964881017868793,1.1-2.2
1.0,1.1-2.2
0.24322465388974335,1.1-2.2
0.29754003791794603,1.1-2.2
0.6520301997707814,1.1-2.2
0.30850766747773467,1.1-2.2
0.3086740210112735,1.1-2.2
0.2761821702366949,1.1-2.2
0.36399760121134866,1.1-2.2
0.6173353070972244,1.1-2.2
0.32444772888034434,1.1-2.2
0.4669017359801797,1.1-2.2
0.9282609674455694,1.1-2.2
0.6355548743075369,1.1-2.2
0.5389832866026906,1.1-2.2
0.5115123373824473,1.1-2.2
0.45308678837043437,1.1-2.2
0.42518097511177344,1.1-2.2
0.29674688059168053,1.1-2.2
0.6327515506781203,1.1-2.2
0.47829947218956864,1.1-2.2
0.4860104148407262,1.1-2.2
0.7854336871093168,1.1-2.2
0.5209212185392259,1.1-2.2
0.14662485535439482,1.1-2.2
0.10364715183569362,1.1-2.2
0.5021925884560093,1.1-2.2
0.35726966683513584,1.1-2.2
0.3977733138472059,1.1-2.2
0.4035498220271847,1.1-2.2
0.7286383902091771,1.1-2.2
0.47265874028636023,1.1-2.2
0.3177934100459228,1.1-2.2
0.5469332242895252,1.1-2.2
0.49587453853338076,1.1-2.2
0.4187435626504576,1.1-2.2
0.3302427930643565,1.1-2.2
0.6756436090279202,1.1-2.2
0.699530410941292,1.1-2.2
0.37349332046464107,1.1-2.2
0.5347627632638235,1.1-2.2
0.5868423430588019,1.1-2.2
0.5268137557570517,1.1-2.2
0.2851085440968109,1.1-2.2
0.8473400587573754,1.1-2.2
0.21798026909938945,1.1-2.2
0.4603377285700514,1.1-2.2
0.7685150780462163,1.1-2.2
0.5777283488180761,1.1-2.2
0.3059815112056047,1.1-2.2
0.24172069537490776,1.1-2.2
0.37232046196499996,1.1-2.2
0.3887293795547804,1.1-2.2
0.13869760765716643,1.1-2.2
0.36226600552510896,1.1-2.2
0.5098355162448844,1.1-2.2
0.5216088021090981,1.1-2.2
0.5155230091081892,1.1-2.2
0.19430351029180734,1.1-2.2
0.9251472125634428,1.1-2.2
0.2671847541396134,1.1-2.2
0.5524682303689554,1.1-2.2
0.3187059291403994,1.1-2.2
0.3478167697176669,1.1-2.2
0.7543930052639347,1.1-2.2
0.9719108133230977,1.1-2.2
0.6643558829302684,1.1-2.2
0.5373461549917455,1.1-2.2
0.5448583783766489,1.1-2.2
0.3985011437885357,1.1-2.2
0.28009528472754014,1.1-2.2
1.0,1.1-2.2
0.24182063124885422,1.1-2.2
0.5143905104539913,1.1-2.2
0.7288833195496426,1.1-2.2
0.24735627444023134,1.1-2.2
0.7471135905579286,1.1-2.2
0.1957572795091607,1.1-2.2
0.30415931797835133,1.1-2.2
0.555573561320025,1.1-2.2
0.14199019982272582,1.1-2.2
0.6666697473950828,1.1-2.2
0.5127777474936417,1.1-2.2
0.20035226554902558,1.1-2.2
0.8598819556723474,1.1-2.2
0.3435266233876794,1.1-2.2
0.2972608858163975,1.1-2.2
0.6513933433882967,1.1-2.2
0.4009507673448596,1.1-2.2
0.26075429916215614,1.1-2.2
0.2370759176891637,1.1-2.2
0.41824026789034485,1.1-2.2
0.7425091850332207,1.1-2.2
0.6511482671486566,1.1-2.2
0.529633461786069,1.1-2.2
0.21703432315552526,1.1-2.2
0.4273099826352521,1.1-2.2
1.0,1.1-2.2
0.5230075098329405,1.1-2.2
0.8364356694599567,1.1-2.2
0.31406391412442364,1.1-2.2
0.8182764261977107,1.1-2.2
0.4118486858260057,1.1-2.2
0.514729844422424,1.1-2.2
0.4285264109777163,1.1-2.2
0.2854967615386579,1.1-2.2
0.26975027267043467,1.1-2.2
0.24455819911943913,1.1-2.2
1.0,1.1-2.2
0.3459737238093375,1.1-2.2
0.21454319327791785,1.1-2.2
0.4185327779365534,1.1-2.2
0.6837621963053636,1.1-2.2
0.5306314238578913,1.1-2.2
0.20730209156806875,1.1-2.2
0.18380958360269875,1.1-2.2
0.2630296554889917,1.1-2.2
0.24663175295620704,1.1-2.2
0.7669445694475989,1.1-2.2
0.8726612711047392,1.1-2.2
0.1952448567028451,1.1-2.2
0.4431246878823813,1.1-2.2
0.6353157723018893,1.1-2.2
0.4262865310061196,1.1-2.2
0.45629307480678616,1.1-2.2
0.6083482898809923,1.1-2.2
0.32568734835537333,1.1-2.2
0.35422680109314186,1.1-2.2
0.34356248902552017,1.1-2.2
0.5093740608894494,1.1-2.2
0.20733163926812775,1.1-2.2
0.8598468923899683,1.1-2.2
0.9104165489496925,1.1-2.2
0.7142502726744038,1.1-2.2
0.6075626011106166,1.1-2.2
0.5842043439696714,1.1-2.2
0.29810747254470243,1.1-2.2
0.5208424666352184,1.1-2.2
0.23979188154465775,1.1-2.2
0.27681686160058333,1.1-2.2
0.4046476465133295,1.1-2.2
0.39287830496263587,1.1-2.2
0.18139966191382217,1.1-2.2
0.24590681262876166,1.1-2.2
0.4977048455362983,1.1-2.2
0.1395925682916084,1.1-2.2
0.2647669444045767,1.1-2.2
0.1689404641074439,1.1-2.2
0.44957134107038105,1.1-2.2
0.9123288746478978,1.1-2.2
0.20732580346534313,1.1-2.2
0.27453181825275963,1.1-2.2
0.1459120676880806,1.1-2.2
0.6590872489037901,1.1-2.2
0.4815301465988518,1.1-2.2
0.38225582731218677,1.1-2.2
0.4402189264372855,1.1-2.2
0.17088370860946941,1.1-2.2
0.3790225321174668,1.1-2.2
1.0,1.1-2.2
0.40881205287368616,1.1-2.2
0.13436892278369428,1.1-2.2
0.1800916951471976,1.1-2.2
0.432178543821041,1.1-2.2
0.6155664800995174,1.1-2.2
0.3761587263770521,1.1-2.2
0.8665649519087146,1.1-2.2
0.189268152697692,1.1-2.2
0.45977991932789325,1.1-2.2
0.7479019427991864,1.1-2.2
0.38682258641810596,1.1-2.2
0.636645857661352,1.1-2.2
0.5459118481894742,1.1-2.2
0.3827917123275852,1.1-2.2
0.3802282470227076,1.1-2.2
0.37288636595336166,1.1-2.2
0.17681098947288257,1.1-2.2
0.6523645103954476,1.1-2.2
0.2751569176087053,1.1-2.2
0.47898367458695024,1.1-2.2
0.2434511781260201,1.1-2.2
0.89610414286802,1.1-2.2
0.36448407316657383,1.1-2.2
0.4430043055398109,1.1-2.2
0.5324341948970518,1.1-2.2
0.6000509705890031,1.1-2.2
0.3299005607974166,1.1-2.2
0.7627652343878453,1.1-2.2
0.7172501133897972,1.1-2.2
0.23278330458981294,1.1-2.2
1.0,1.1-2.2
0.6852775278019918,1.1-2.2
0.28369777297457793,1.1-2.2
0.7404356748501819,1.1-2.2
0.509749235733354,1.1-2.2
0.20073689915002957,1.1-2.2
1.0,1.1-2.2
0.5776360789765682,1.1-2.2
0.73850664306927,1.1-2.2
0.2924629310846841,1.1-2.2
0.13504652949576385,1.1-2.2
0.2640144544737917,1.1-2.2
0.6261214115228239,1.1-2.2
0.3510500430384218,1.1-2.2
0.7254387099407322,1.1-2.2
0.22874592575416952,1.1-2.2
0.6087451540146134,1.1-2.2
0.3373268463145952,1.1-2.2
0.8037995340106291,1.1-2.2
1.0,1.1-2.2
0.5705993188994287,1.1-2.2
0.4024890231322337,1.1-2.2
0.14821090968278952,1.1-2.2
0.7024503519493406,1.1-2.2
0.1827581924280155,1.1-2.2
0.44869184689059577,1.1-2.2
0.7657144460360076,1.1-2.2
0.3506390355674527,1.1-2.2
0.24578896051376314,1.1-2.2
0.8186069848327567,1.1-2.2
0.20195478926930077,1.1-2.2
0.4518699141134537,1.1-2.2
0.3553401183415431,1.1-2.2
0.6180661182948197,1.1-2.2
0.26570768104092374,1.1-2.2
0.2340089633621007,1.1-2.2
0.34924375227161086,1.1-2.2
0.417976877920654,1.1-2.2
0.7580345607509621,1.1-2.2
0.6291726267354139,1.1-2.2
0.26223176941970533,1.1-2.2
0.44238533044154565,1.1-2.2
0.25053927608164134,1.1-2.2
0.23477247127476383,1.1-2.2
0.21842855418455384,1.1-2.2
0.21156603728715243,1.1-2.2
0.828964510907843,1.1-2.2
0.37759549961388744,1.1-2.2
0.3179540404341273,1.1-2.2
0.44871833897282304,1.1-2.2
0.9145386996374062,1.1-2.2
0.5234485653967305,1.1-2.2
0.49726833208807847,1.1-2.2
0.43012957757961495,1.1-2.2
0.5058432899822711,1.1-2.2
0.2596194114555257,1.1-2.2
0.40879811468180965,1.1-2.2
0.2312300789052821,1.1-2.2
0.5964812013487761,1.1-2.2
0.3415201264338539,1.1-2.2
0.38134680920652697,1.1-2.2
0.25805096905476604,1.1-2.2
0.3295860598588653,1.1-2.2
0.48696503024664567,1.1-2.2
0.2139644052377259,1.1-2.2
0.6024767143281011,1.1-2.2
0.22823501252970882,1.1-2.2
1.0,1.1-2.2
0.7194446563516679,1.1-2.2
0.46670347962340325,1.1-2.2
1.0,1.1-2.2
0.31961223975999065,1.1-2.2
0.6475741690040485,1.1-2.2
0.5244422737547767,1.1-2.2
0.5871593867202267,1.1-2.2
0.19890718097817758,1.1-2.2
0.6988112783686856,1.1-2.2
0.7559927009406722,1.1-2.2
0.2818109657519107,1.1-2.2
0.38183964532844344,1.1-2.2
0.4166056335636716,1.1-2.2
0.23516863020029583,1.1-2.2
0.36675262582546836,1.1-2.2
0.47864430420689524,1.1-2.2
0.6523885331482279,1.1-2.2
0.5712843564056904,1.1-2.2
1.0,1.1-2.2
1.0,1.1-2.2
0.2201148416347623,1.1-2.2
0.3082092082418801,1.1-2.2
0.4467977634694562,1.1-2.2
0.4782530230991696,1.1-2.2
0.5713297269641356,1.1-2.2
0.5609786968745367,1.1-2.2
0.3864756213563568,1.1-2.2
0.6197835647513443,1.1-2.2
0.4348650725533001,1.1-2.2
0.4232470724154625,1.1-2.2
0.5635878989701193,1.1-2.2
0.39140696696211225,1.1-2.2
0.45719417173816895,1.1-2.2
0.47679732594997115,1.1-2.2
0.6328139542668368,1.1-2.2
0.796215076915367,1.1-2.2
0.33374594799333585,1.1-2.2
0.2978968001755085,1.1-2.2
0.3124176207534285,1.1-2.2
0.43305033753143574,1.1-2.2
0.40140560126488606,1.1-2.2
0.27239876925888673,1.1-2.2
0.2110346746201674,1.1-2.2
0.3261114992235034,1.1-2.2
0.9617321442654646,1.1-2.2
0.8284006449781913,1.1-2.2
0.711855295204021,1.1-2.2
0.30550570057703075,1.1-2.2
0.36994195505834865,1.1-2.2
0.43661531221283656,1.1-2.2
0.8919793482668558,1.1-2.2
0.6687395008938316,1.1-2.2
0.547506328083827,1.1-2.2
0.4409315860027792,1.1-2.2
0.6526988684275026,1.1-2.2
0.13809885309915307,1.1-2.2
0.19312249694996278,1.1-2.2
0.6558599834350358,1.1-2.2
0.24237501027327396,1.1-2.2
1.0,1.1-2.2
0.21172414270023923,1.1-2.2
0.28878440348821416,1.1-2.2
0.3912896074217448,1.1-2.2
0.15786483920404995,1.1-2.2
0.9390157597771669,1.1-2.2
0.5564282627704938,1.1-2.2
0.4870371117511677,1.1-2.2
0.22808369189531263,1.1-2.2
0.5202836272253878,1.1-2.2
0.22874166441686006,1.1-2.2
0.2823441486434151,1.1-2.2
0.22164302729617266,1.1-2.2
0.5937060620223824,1.1-2.2
0.3870012479629164,1.1-2.2
0.3425872364557807,1.1-2.2
0.40512584815296954,1.1-2.2
0.9777790742964135,1.1-2.2
0.17503125213060292,1.1-2.2
0.3947154167521587,1.1-2.2
0.5303649178139442,1.1-2.2
0.09664961193543235,1.1-2.2
0.5752113043723687,1.1-2.2
0.5932509474173453,1.1-2.2
1.0,1.1-2.2
0.6270314264001996,1.1-2.2
0.42773239993832296,1.1-2.2
0.5635430572737582,1.1-2.2
0.2771672461083735,1.1-2.2
0.5908597983801744,1.1-2.2
0.8931373923610246,1.1-2.2
0.6976496583975075,1.1-2.2
0.23786642048406442,1.1-2.2
0.1768759452885787,1.1-2.2
0.4917677195243585,1.1-2.2
0.29641280270654247,1.1-2.2
0.5520480115076383,1.1-2.2
0.21128737823779617,1.1-2.2
0.7381523782224627,1.1-2.2
0.3434434983206719,1.1-2.2
0.29291402230873625,1.1-2.2
0.5933596600162256,1.1-2.2
1.0,1.1-2.2
0.28387022985906474,1.1-2.2
0.5906576940309544,1.1-2.2
0.4697316108271715,1.1-2.2
0.3658133473774418,1.1-2.2
0.7940597990655549,1.1-2.2
0.6302177437458784,1.1-2.2
0.8570347484052083,1.1-2.2
0.5379328191577135,1.1-2.2
0.9077937376241991,1.1-2.2
0.23835335366271787,1.1-2.2
0.23026515260585886,1.1-2.2
0.9844984307057213,1.1-2.2
0.32300807906150475,1.1-2.2
0.8246926231439411,1.1-2.2
0.2580154423997288,1.1-2.2
0.39309434343472527,1.1-2.2
0.33204096941218986,1.1-2.2
0.20143488668212828,1.1-2.2
0.46083651381748963,1.1-2.2
0.1996120621044071,1.1-2.2
0.2597762656399907,1.1-2.2
0.6443446324152772,1.1-2.2
0.3168156918211022,1.1-2.2
0.6329176066590942,1.1-2.2
0.6355524890008811,1.1-2.2
0.5418131246084947,1.1-2.2
0.21762441766202736,1.1-2.2
0.28079766513287374,1.1-2.2
0.2578460827645759,1.1-2.2
0.2483660498567293,1.1-2.2
0.2808732733073893,1.1-2.2
1.0,1.1-2.2
1.0,1.1-2.2
0.37667105494587183,1.1-2.2
0.7252927261130584,1.1-2.2
0.45238640195846563,1.1-2.2
0.2135761911413267,1.1-2.2
0.3215297129915967,1.1-2.2
0.26856955690685286,1.1-2.2
0.5100326281566359,1.1-2.2
0.5360673239243705,1.1-2.2
0.2429760909360502,1.1-2.2
0.8175299292789722,1.1-2.2
0.6206975193775676,1.1-2.2
0.8713257240091807,1.1-2.2
0.48469481964701483,1.1-2.2
0.33667428170194336,1.1-2.2
0.4692655511047716,1.1-2.2
0.5469477236660776,1.1-2.2
0.1102184551525305,1.1-2.2
0.8264554800006763,1.1-2.2
0.35119074844106063,1.1-2.2
0.9230247849998612,1.1-2.2
0.5586087059862508,1.1-2.2
0.23818027649761583,1.1-2.2
0.5287496657142584,1.1-2.2
0.591555054670133,1.1-2.2
0.4309089862427027,1.1-2.2
0.16435387689643952,1.1-2.2
0.23305630493608423,1.1-2.2
0.43111709500165923,1.1-2.2
0.41538580524207647,1.1-2.2
0.31460323984376687,1.1-2.2
0.9535291177250635,1.1-2.2
0.46542672427096077,1.1-2.2
0.7158886083607817,1.1-2.2
0.2187672045301085,1.1-2.2
0.34007297219633553,1.1-2.2
0.2555762474949866,1.1-2.2
1.0,1.1-2.2
0.11141054930823874,1.1-2.2
0.7682901968339994,1.1-2.2
0.31028103588968986,1.1-2.2
0.4463928845756519,1.1-2.2
0.3463388862591695,1.1-2.2
0.3626157181029524,1.1-2.2
0.35644808795409594,1.1-2.2
0.3813300748019559,1.1-2.2
0.26585042835944084,1.1-2.2
0.24487700191257336,1.1-2.2
0.601808743356205,1.1-2.2
1.0,1.1-2.2
0.3679069951648359,1.1-2.2
0.3570923830072085,1.1-2.2
0.504277997292376,1.1-2.2
0.3358228353670823,1.1-2.2
0.18903813033541547,1.1-2.2
0.2830893899100211,1.1-2.2
0.45187429810124735,1.1-2.2
0.6579948522160497,1.1-2.2
0.3890947626217007,1.1-2.2
0.5238791187933064,1.1-2.2
0.4032613765771905,1.1-2.2
0.45325742522888124,1.1-2.2
0.2629752318644606,1.1-2.2
0.35929605340390136,1.1-2.2
0.6670324487323512,1.1-2.2
0.4168783993574463,1.1-2.2
0.5751261400219121,1.1-2.2
0.27664270881200853,1.1-2.2
0.5921158613673354,1.1-2.2
0.5821683018364588,1.1-2.2
0.2059987094431194,1.1-2.2
0.5779474654587392,1.1-2.2
0.38540091271451776,1.1-2.2
0.2319912311652397,1.1-2.2
0.22511057706847792,1.1-2.2
0.2873457570475281,1.1-2.2
0.2885348755905581,1.1-2.2
0.41494211531309,1.1-2.2
0.48661356092518165,1.1-2.2
0.8436267865778957,1.1-2.2
0.27813081730926925,1.1-2.2
0.3224384529065833,1.1-2.2
0.23423518850099606,1.1-2.2
0.9062408707932292,1.1-2.2
0.38585520352933156,1.1-2.2
0.1495108716721296,1.1-2.2
0.35767499753686915,1.1-2.2
0.48503331966574303,1.1-2.2
0.4970100060577046,1.1-2.2
0.4279771346526717,1.1-2.2
0.3189037557903555,1.1-2.2
0.6594085448159734,1.1-2.2
0.5407065878240013,1.1-2.2
0.36062965046119017,1.1-2.2
0.21572333244878705,1.1-2.2
1.0,1.1-2.2
0.6670941418568661,1.1-2.2
0.44393737110367837,1.1-2.2
0.38536575632220904,1.1-2.2
0.48175866245801996,1.1-2.2
0.0921008305878927,1.1-2.2
0.1991910087662184,1.1-2.2
0.4991382033324051,1.1-2.2
0.5851163010032383,1.1-2.2
0.30796267656330767,1.1-2.2
0.24420226855373003,1.1-2.2
0.2683088440934796,1.1-2.2
0.3663861642935921,1.1-2.2
0.741741721683833,1.1-2.2
0.39350108129765454,1.1-2.2
0.9659008181373089,1.1-2.2
0.42940590435761916,1.1-2.2
0.633868511894748,1.1-2.2
0.31042923128298755,1.1-2.2
0.40490723382114563,1.1-2.2
0.7752875929041096,1.1-2.2
0.7599591462861527,1.1-2.2
0.5525337286149122,1.1-2.2
0.42002464107890874,1.1-2.2
1.0,1.1-2.2
0.6231500733692541,1.1-2.2
0.30521287795909796,1.1-2.2
0.6950357538325308,1.1-2.2
0.29850809050649235,1.1-2.2
0.6578603871422958,1.1-2.2
1.0,1.1-2.2
0.18905562591167882,1.1-2.2
0.6973591862148464,1.1-2.2
0.33964437036038964,1.1-2.2
0.7803114103258785,1.1-2.2
0.3995119965039451,1.1-2.2
0.24684910064364515,1.1-2.2
0.7310019366061021,1.1-2.2
0.3736591464927276,1.1-2.2
0.7132838821733607,1.1-2.2
0.11276042908923754,1.1-2.2
0.6201133678573723,1.1-2.2
0.9084703150889567,1.1-2.2
0.5776669685190582,1.1-2.2
0.3329657762739697,1.1-2.2
0.9428191994752417,1.1-2.2
0.4413965941582993,1.1-2.2
0.3468583202777533,1.1-2.2
1.0,1.1-2.2
0.5455639823140559,1.1-2.2
0.5987193146256808,1.1-2.2
0.2461436592515818,1.1-2.2
0.3586916251155681,1.1-2.2
0.8423784446900406,1.1-2.2
1.0,1.1-2.2
0.3054805077561274,1.1-2.2
0.48767190244711195,1.1-2.2
0.5032668993763886,1.1-2.2
0.4959159672951062,1.1-2.2
0.6119180269126,1.1-2.2
0.4500701102001184,1.1-2.2
0.9574407149919474,1.1-2.2
0.32363395293634484,1.1-2.2
0.5000324039593341,1.1-2.2
0.43657161558919094,1.1-2.2
0.7011938436456611,1.1-2.2
0.7250045410847141,1.1-2.2
0.44126245384834345,1.1-2.2
0.7537763594903816,1.1-2.2
0.3522429681479739,1.1-2.2
0.6911682230606351,1.1-2.2
0.517236872260027,1.1-2.2
0.13124813387284126,1.1-2.2
1.0,1.1-2.2
0.6488536164750435,1.1-2.2
0.6026749265799386,1.1-2.2
0.5552283045166215,1.1-2.2
0.23886349620468963,1.1-2.2
0.31766429218647724,1.1-2.2
0.3022544991794644,1.1-2.2
0.3036191506120637,1.1-2.2
0.3525689252120543,1.1-2.2
0.3725153610822308,1.1-2.2
0.2406080138598718,1.1-2.2
0.24754490277168553,1.1-2.2
0.31115930829903354,1.1-2.2
0.23650276917421148,1.1-2.2
0.555498290695155,1.1-2.2
0.1686643581897053,1.1-2.2
0.6350971380384599,1.1-2.2
0.5247662992201625,1.1-2.2
0.1772860592119642,1.1-2.2
0.35008356823690207,1.1-2.2
0.7005739151654004,1.1-2.2
0.7177870927989316,1.1-2.2
0.7224596188037535,1.1-2.2
0.15256115597794034,1.1-2.2
1.0,1.1-2.2
0.8762963497437989,1.1-2.2
0.6260055188854479,1.1-2.2
0.26108673043703196,1.1-2.2
0.9325248159495495,1.1-2.2
0.2858537535925379,1.1-2.2
0.2564741161759499,1.1-2.2
0.1968242010628704,1.1-2.2
1.0,1.1-2.2
0.2827518470764966,1.1-2.2
1.0,1.1-2.2
0.8347519435879731,1.1-2.2
0.2376605635662643,1.1-2.2
0.3275416776715383,1.1-2.2
0.4377211447450849,1.1-2.2
0.379031201016336,1.1-2.2
1.0,1.1-2.2
0.7120563188956638,1.1-2.2
0.2932374142972417,1.1-2.2
0.3115769467522003,1.1-2.2
0.7336391792292517,1.1-2.2
0.29816176894714014,1.1-2.2
0.5895127590790376,1.1-2.2
0.15857913334089505,1.1-2.2
0.2877143588735737,1.1-2.2
0.2616042260822726,1.1-2.2
1.0,1.1-2.2
0.42741975773989177,1.1-2.2
0.2516075609448383,1.1-2.2
0.32744747329062596,1.1-2.2
0.4426008293219276,1.1-2.2
0.9357549021514043,1.1-2.2
0.47626180173562377,1.1-2.2
0.4797979755663533,1.1-2.2
0.28604788412671744,1.1-2.2
0.8739611466322733,1.1-2.2
0.26715157878133794,1.1-2.2
0.8656432558943025,1.1-2.2
0.2152028459725677,1.1-2.2
0.7874366530880876,1.1-2.2
0.7510455387180128,1.1-2.2
0.27894048616488654,1.1-2.2
0.17119891760209324,1.1-2.2
0.28000656208177727,1.1-2.2
0.5974775999239909,1.1-2.2
0.4737315766923859,1.1-2.2
0.7362083947067098,1.1-2.2
0.34257463577518393,1.1-2.2
0.28659373770964836,1.1-2.2
0.39145742720860804,1.1-2.2
0.317766929142684,1.1-2.2
0.27068747676013544,1.1-2.2
0.5119264182407619,1.1-2.2
0.17792073484187573,1.1-2.2
0.769729058707138,1.1-2.2
0.3038033312517976,1.1-2.2
0.2667491470584565,1.1-2.2
0.18304315997769838,1.1-2.2
0.3087143572907123,1.1-2.2
0.5836428338704829,1.1-2.2
0.4567330225171533,1.1-2.2
0.44709961735448606,1.1-2.2
0.5003115048266148,1.1-2.2
0.3395273876671606,1.1-2.2
0.9500017307593156,1.1-2.2
0.7876846291396096,1.1-2.2
0.22934320917861725,1.1-2.2
0.2242157222364706,1.1-2.2
0.39521766903414324,1.1-2.2
0.7429060732846047,1.1-2.2
1.0,1.1-2.2
0.3524196451572854,1.1-2.2
0.14040233864615656,1.1-2.2
0.7438425044034692,1.1-2.2
1.0,1.1-2.2
0.44795680623526046,1.1-2.2
0.8369170114504435,1.1-2.2
0.5483155237840676,1.1-2.2
0.2999253449341592,1.1-2.2
0.25706524342751996,1.1-2.2
0.476480108645483,1.1-2.2
1.0,1.1-2.2
0.5060341377179122,1.1-2.2
0.25340017940976134,1.1-2.2
0.3365431994026275,1.1-2.2
0.24976491573543746,1.1-2.2
0.7364327076075748,1.1-2.2
0.4033953922795647,1.1-2.2
0.5238871556206949,1.1-2.2
0.24921032027046253,1.1-2.2
0.3571583083448304,1.1-2.2
0.536741606364623,1.1-2.2
0.3906917944977187,1.1-2.2
0.8066595465401861,1.1-2.2
0.4171655743554958,1.1-2.2
0.5162886536493184,1.1-2.2
0.5628168107202621,1.1-2.2
0.4271481861615288,1.1-2.2
0.09837482024835345,1.1-2.2
0.3280188034223289,1.1-2.2
0.3744730661491062,1.1-2.2
0.4801676977048081,1.1-2.2
0.9971659720576905,1.1-2.2
0.780435215800792,1.1-2.2
0.5180555732283009,1.1-2.2
0.4848660847496154,1.1-2.2
0.3815102018432019,1.1-2.2
0.4182105348543885,1.1-2.2
0.28051017035305664,1.1-2.2
0.24963078210494383,1.1-2.2
0.28347603100569957,1.1-2.2
0.55002196729765,1.1-2.2
0.2847038282858533,1.1-2.2
0.6353235787054149,1.1-2.2
1.0,1.1-2.2
0.32690768626433436,1.1-2.2
0.551333892047495,1.1-2.2
0.5480581438349181,1.1-2.2
0.595686167668318,1.1-2.2
0.5706846509897996,1.1-2.2
0.5903295186629228,1.1-2.2
0.2512202395657141,1.1-2.2
0.6353441436728336,1.1-2.2
0.21892604957368056,1.1-2.2
0.4570667187914918,1.1-2.2
0.5661336862309144,1.1-2.2
0.4727997241929548,1.1-2.2
0.5191158629716857,1.1-2.2
0.3989275477666406,1.1-2.2
0.22500501040329993,1.1-2.2
0.2896120239375885,1.1-2.2
0.4965215857489471,1.1-2.2
0.3285266353133021,1.1-2.2
0.4165527232715007,1.1-2.2
0.20518385559192437,1.1-2.2
0.6285250990363496,1.1-2.2
0.5623461063361203,1.1-2.2
0.5243075351736967,1.1-2.2
0.3419577945717612,1.1-2.2
0.20509035452334706,1.1-2.2
1.0,1.1-2.2
0.5155887632198497,1.1-2.2
0.6445082238346969,1.1-2.2
0.26844480099132517,1.1-2.2
0.28249274584813294,1.1-2.2
0.18334690159983413,1.1-2.2
0.3067889628747115,1.1-2.2
0.6868887499780323,1.1-2.2
0.6953959360608908,1.1-2.2
0.21565103143105982,1.1-2.2
0.4292422257332538,1.1-2.2
0.2978344552139671,1.1-2.2
0.6855435157058434,1.1-2.2
0.6042527973094765,1.1-2.2
0.285154275034348,1.1-2.2
